"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""unknown"",""known""]","[50,30,40,45]","[18182,10160,4467,3912]","ellsberg-task","110","855461","0.0-108.0","20898","low"
