"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""unknown""]","[50,30,40,35]","[36972,47357,2263,1678]","ellsberg-task","110","812295","0.0-108.0","20310","low"
