"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""unknown""]","[50,70,60,55]","[18480,7765,5326,3674]","ellsberg-task","110","688068","0.0-108.0","20494","high"
