"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""unknown"",""known""]","[50,70,60,65]","[14505,16794,7767,5939]","ellsberg-task","113","865734","0.0-108.0","21617","high"
