"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""unknown"",""known"",""known""]","[50,70,80,75]","[20085,8427,7728,2366]","ellsberg-task","110","1070214","0.0-108.0","21391","high"
