"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""unknown""]","[50,70,60,55]","[16184,7570,2839,6206]","ellsberg-task","113","989882","0.0-108.0","21544","low"
