"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""unknown""]","[50,30,40,35]","[23785,14358,2651,9921]","ellsberg-task","110","1462112","0.0-108.0","20352","low"
