"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""unknown""]","[50,30,40,35]","[15302,10111,9832,9592]","ellsberg-task","110","829323","0.0-108.0","20434","low"
