"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""unknown""]","[50,70,60,55]","[18198,11104,5382,4029]","ellsberg-task","110","980455","0.0-108.0","20212","high"
