"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""known""]","[50,70,60,55]","[24997,5074,2767,1960]","ellsberg-task","110","708141","0.0-108.0","20705","low"
