"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""known""]","[50,70,60,55]","[42665,11783,8362,7055]","ellsberg-task","113","1265257","0.0-108.0","21184","low"
