"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""unknown"",""unknown""]","[50,30,40,45]","[15054,19232,3256,3432]","ellsberg-task","110","770784","0.0-108.0","20480","high"
