"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""known"",""unknown"",""unknown""]","[50,30,20,25]","[25138,18437,3691,8082]","ellsberg-task","110","844866","0.0-108.0","20700","low"
