"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""unknown""]","[50,70,60,55]","[21946,6715,6654,2464]","ellsberg-task","110","913293","0.0-108.0","21297","low"
