"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""known"",""unknown"",""known"",""unknown""]","[50,30,40,35]","[41782,13050,8674,4411]","ellsberg-task","110","1151095","0.0-108.0","20428","high"
