"choice","probWin","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"[""unknown"",""known"",""known"",""known""]","[50,70,60,55]","[36215,34634,13290,14641]","ellsberg-task","110","1515696","0.0-108.0","20884","low"
