"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"47924","5","3","1","4","5","3","6","2","4","3","red-149","6,8,4,7,0,2,9,1,5,3","safe","red","right","survey-likert","126","636366","0.0-4.0-0.0","62","high"
"27882","2","4","2","2","6","6","3","5","4","6","blue-150","6,8,4,7,0,2,9,1,5,3","risky","blue","left","survey-likert","127","666254","0.0-4.0-0.1","62","high"
