"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"110811","5","4","3","4","4","2","3","4","6","2","blue-114","6,9,4,3,0,1,8,7,2,5","safe","blue","right","survey-likert","117","1256001","0.0-4.0-0.0","111","high"
"60378","1","1","2","4","5","6","3","2","6","0","red-143","6,9,4,3,0,1,8,7,2,5","risky","red","left","survey-likert","118","1318385","0.0-4.0-0.1","111","high"
