"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"54399","4","4","5","3","2","5","4","5","4","2","blue-148","1,3,8,4,7,9,0,6,5,2","risky","blue","right","survey-likert","120","1021104","0.0-4.0-0.0","96","low"
"40696","1","1","6","6","5","6","1","6","6","0","red-89","1,3,8,4,7,9,0,6,5,2","safe","red","left","survey-likert","121","1063806","0.0-4.0-0.1","96","low"
