"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"127281","6","5","1","0","6","3","0","6","2","2","red-183","9,3,7,1,6,4,8,2,5,0","safe","red","right","survey-likert","120","756232","0.0-4.0-0.0","34","high"
"64460","4","6","1","6","2","1","0","6","0","6","blue-99","9,3,7,1,6,4,8,2,5,0","risky","blue","left","survey-likert","121","822698","0.0-4.0-0.1","34","high"
