"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"125213","0","6","3","3","6","5","0","3","4","3","blue-141","5,2,8,6,1,3,4,7,0,9","safe","blue","right","survey-likert","123","3130864","0.0-4.0-0.0","103","high"
"64227","2","3","3","3","3","4","3","3","4","3","red-127","5,2,8,6,1,3,4,7,0,9","risky","red","left","survey-likert","124","3197095","0.0-4.0-0.1","103","high"
