"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"64676","5","5","0","6","0","5","0","6","1","5","blue-113","7,6,0,5,2,9,1,4,3,8","safe","blue","right","survey-likert","123","789919","0.0-4.0-0.0","83","high"
"31662","3","3","6","3","4","3","5","2","3","5","red-153","7,6,0,5,2,9,1,4,3,8","risky","red","left","survey-likert","124","823587","0.0-4.0-0.1","83","high"
