"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"62416","5","1","5","1","1","5","1","5","1","3","red-109","5,0,4,3,2,9,1,6,8,7","safe","red","left","survey-likert","114","478836","0.0-4.0-0.0","11","low"
"29157","1","6","1","5","5","1","5","2","5","4","blue-209","5,0,4,3,2,9,1,6,8,7","risky","blue","right","survey-likert","115","509998","0.0-4.0-0.1","11","low"
