"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"51565","6","6","2","2","2","6","2","1","6","3","red-122","2,0,4,5,6,3,9,8,1,7","safe","red","right","survey-likert","114","623562","0.0-4.0-0.0","20","low"
"37417","6","6","2","3","2","6","2","1","5","3","blue-220","2,0,4,5,6,3,9,8,1,7","risky","blue","left","survey-likert","115","662986","0.0-4.0-0.1","20","low"
