"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"55099","0","6","5","2","1","5","6","5","4","3","blue-145","7,2,5,9,8,1,0,3,4,6","risky","blue","left","survey-likert","117","622534","0.0-4.0-0.0","70","low"
"36097","5","2","5","6","3","2","4","1","6","4","red-207","7,2,5,9,8,1,0,3,4,6","safe","red","right","survey-likert","118","660638","0.0-4.0-0.1","70","low"
