"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"117301","4","3","5","3","5","3","3","4","3","4","red-163","1,5,3,0,9,4,7,8,2,6","risky","red","right","survey-likert","126","712532","0.0-4.0-0.0","45","low"
"45739","2","5","2","0","4","4","4","4","1","1","blue-14","1,5,3,0,9,4,7,8,2,6","safe","blue","left","survey-likert","127","760245","0.0-4.0-0.1","45","low"
