"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"127109","4","3","5","4","3","4","4","3","4","3","blue-201","8,2,3,6,4,7,9,1,5,0","risky","blue","left","survey-likert","114","705545","0.0-4.0-0.0","41","low"
"63480","6","0","1","6","5","6","6","0","6","1","red-141","8,2,3,6,4,7,9,1,5,0","safe","red","right","survey-likert","115","771030","0.0-4.0-0.1","41","low"
