"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"102967","0","0","0","6","0","4","6","6","6","0","blue-203","4,7,9,2,8,5,1,0,3,6","risky","blue","right","survey-likert","123","885314","0.0-4.0-0.0","102","low"
"56693","4","4","4","2","6","6","0","2","3","5","red-128","4,7,9,2,8,5,1,0,3,6","safe","red","left","survey-likert","124","944013","0.0-4.0-0.1","102","low"
