"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"120490","6","1","1","0","6","5","6","4","2","0","blue-179","6,9,2,8,7,3,5,0,4,1","safe","blue","left","survey-likert","114","777684","0.0-4.0-0.0","60","low"
"59151","1","1","5","5","3","6","4","6","1","5","red-104","6,9,2,8,7,3,5,0,4,1","risky","red","right","survey-likert","115","838842","0.0-4.0-0.1","60","low"
