"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"52443","3","5","4","4","5","5","3","6","6","4","red-56","6,1,7,9,5,2,8,0,3,4","risky","red","right","survey-likert","114","571377","0.0-4.0-0.0","106","high"
"33045","6","1","5","6","6","4","5","4","4","6","blue-92","6,1,7,9,5,2,8,0,3,4","safe","blue","left","survey-likert","115","606429","0.0-4.0-0.1","106","high"
