"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"57042","4","4","6","3","4","6","5","4","4","5","red-77","0,2,8,7,4,3,6,9,5,1","safe","red","right","survey-likert","114","629889","0.0-4.0-0.0","50","low"
"113936","2","5","4","1","2","6","4","4","5","6","blue-105","0,2,8,7,4,3,6,9,5,1","risky","blue","left","survey-likert","115","745830","0.0-4.0-0.1","50","low"
