"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"107186","6","4","4","3","5","3","4","2","5","5","blue-132","9,5,3,6,7,4,8,1,2,0","safe","blue","left","survey-likert","114","639478","0.0-4.0-0.0","12","low"
"61227","1","3","4","1","2","1","3","5","4","5","red-40","9,5,3,6,7,4,8,1,2,0","risky","red","right","survey-likert","115","702711","0.0-4.0-0.1","12","low"
