"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"79213","5","0","1","0","0","1","1","6","5","6","red-13","5,8,2,0,1,9,3,6,4,7","safe","red","left","survey-likert","114","642213","0.0-4.0-0.0","37","low"
"44726","1","1","6","6","5","1","5","0","0","1","blue-123","5,8,2,0,1,9,3,6,4,7","risky","blue","right","survey-likert","115","688946","0.0-4.0-0.1","37","low"
