"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"143382","6","5","5","3","3","1","5","2","1","3","red-118","3,1,2,7,5,4,0,9,6,8","risky","red","left","survey-likert","117","2065954","0.0-4.0-0.0","113","low"
"109684","3","1","3","5","2","2","2","3","3","3","blue-208","3,1,2,7,5,4,0,9,6,8","safe","blue","right","survey-likert","118","2177644","0.0-4.0-0.1","113","low"
