"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"68691","1","1","4","4","4","4","0","1","3","5","blue-9","8,4,5,0,2,3,9,7,6,1","risky","blue","left","survey-likert","117","843381","0.0-4.0-0.0","93","low"
"39585","4","4","5","2","2","4","5","6","5","1","red-21","8,4,5,0,2,3,9,7,6,1","safe","red","right","survey-likert","118","884971","0.0-4.0-0.1","93","low"
