"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"43666","4","5","4","4","5","5","4","5","4","4","red-126","5,2,4,1,8,9,0,6,3,7","safe","red","right","survey-likert","123","765972","0.0-4.0-0.0","91","high"
"16562","4","3","4","5","4","4","5","3","4","5","blue-50","5,2,4,1,8,9,0,6,3,7","risky","blue","left","survey-likert","124","784541","0.0-4.0-0.1","91","high"
