"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"65706","1","5","0","6","3","4","1","4","6","4","red-101","9,3,4,5,2,7,0,8,1,6","safe","red","left","survey-likert","117","890445","0.0-4.0-0.0","76","high"
"55735","4","6","2","6","3","3","2","2","5","2","blue-85","9,3,4,5,2,7,0,8,1,6","risky","blue","right","survey-likert","118","948185","0.0-4.0-0.1","76","high"
