"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"65363","1","5","5","1","5","2","4","6","4","3","blue-165","8,7,6,1,4,0,5,9,2,3","safe","blue","left","survey-likert","120","836587","0.0-4.0-0.0","43","low"
"38242","6","0","0","6","0","6","1","3","5","3","red-161","8,7,6,1,4,0,5,9,2,3","risky","red","right","survey-likert","121","876835","0.0-4.0-0.1","43","low"
