"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"68956","4","4","5","0","3","3","4","4","3","5","blue-80","5,7,9,8,0,1,4,3,2,6","safe","blue","left","survey-likert","114","581282","0.0-4.0-0.0","30","high"
"35027","4","4","5","0","2","3","4","4","3","4","red-33","5,7,9,8,0,1,4,3,2,6","risky","red","right","survey-likert","115","618314","0.0-4.0-0.1","30","high"
