"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"60181","0","0","5","1","5","5","4","1","1","0","red-72","0,3,7,8,6,5,4,1,9,2","safe","red","right","survey-likert","114","636192","0.0-4.0-0.0","28","high"
"41774","4","4","1","4","0","3","1","4","2","4","blue-124","0,3,7,8,6,5,4,1,9,2","risky","blue","left","survey-likert","115","679971","0.0-4.0-0.1","28","high"
