"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"43829","4","4","1","3","5","4","1","4","4","4","red-17","0,5,2,3,1,6,9,8,4,7","risky","red","right","survey-likert","117","581357","0.0-4.0-0.0","32","low"
"29723","1","5","1","1","1","5","6","5","5","5","blue-135","0,5,2,3,1,6,9,8,4,7","safe","blue","left","survey-likert","118","613085","0.0-4.0-0.1","32","low"
