"rt","Q0","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","stimulus","questions","risky","colour","side","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"111684","1","1","1","4","6","3","0","2","5","6","red-86","8,5,4,1,9,7,6,3,2,0","safe","red","left","survey-likert","114","1012748","0.0-4.0-0.0","59","high"
"73113","3","1","1","6","4","3","4","5","5","6","blue-89","8,5,4,1,9,7,6,3,2,0","risky","blue","right","survey-likert","115","1087866","0.0-4.0-0.1","59","high"
