"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","51","71","1","purple-122","purple","14983","choice-task","14","484657","0.0-5.0-1.0-0.0","13","c71o43c3","high"
"2","free","32","52","1","orange-9","orange","3407","choice-task","30","558937","0.0-5.0-1.1-0.1","13","c71o43c3","high"
"3","fixed","12","-8","2","blue-181","blue","1543","choice-task","42","606849","0.0-5.0-1.2-0.2","13","c71o43c3","high"
"4","free","111","91","2","green-135","green","1878","choice-task","53","639617","0.0-5.0-1.3-0.3","13","c71o43c3","high"
"5","fixed","79","79","1","yellow-161","yellow","1958","choice-task","75","683673","0.0-5.0-1.4-0.4","13","c71o43c3","high"
"6","free","94","94","1","red-163","red","1190","choice-task","90","714417","0.0-5.0-1.5-0.5","13","c71o43c3","high"
