"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","17","-3","2","blue-186","blue","6284","choice-task","16","1346696","0.0-5.0-1.0-0.0","68","xdntxzbb","high"
"2","free","92","72","1","red-215","red","6965","choice-task","26","1412063","0.0-5.0-1.1-0.1","68","xdntxzbb","high"
"3","fixed","56","76","1","orange-66","orange","6765","choice-task","48","1498358","0.0-5.0-1.2-0.2","68","xdntxzbb","high"
"4","free","112","132","2","yellow-52","yellow","11774","choice-task","83","1609861","0.0-5.0-1.3-0.3","68","xdntxzbb","high"
"5","fixed","38","38","2","purple-95","purple","5702","choice-task","90","1662292","0.0-5.0-1.4-0.4","68","xdntxzbb","high"
"6","free","79","79","1","green-61","green","1358","choice-task","112","1725099","0.0-5.0-1.5-0.5","68","xdntxzbb","high"
