"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","112","132","1","red-37","red","18807","choice-task","11","1172505","0.0-5.0-1.0-0.0","6","422rll1c","low"
"2","free","92","92","2","orange-204","orange","1397","choice-task","45","1280665","0.0-5.0-1.1-0.1","6","422rll1c","low"
"3","fixed","13","13","1","blue-144","blue","1390","choice-task","57","1328487","0.0-5.0-1.2-0.2","6","422rll1c","low"
"4","free","50","30","2","yellow-176","yellow","1429","choice-task","102","1423208","0.0-5.0-1.3-0.3","6","422rll1c","low"
"5","fixed","71","51","2","purple-138","purple","1462","choice-task","124","1482293","0.0-5.0-1.4-0.4","6","422rll1c","low"
"6","free","31","51","1","green-162","green","1293","choice-task","174","1571610","0.0-5.0-1.5-0.5","6","422rll1c","low"
