"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","55","35","2","green-79","green","7102","choice-task","26","424851","0.0-5.0-1.0-0.0","114","xxm0fvy8","high"
"2","free","70","50","2","red-40","red","5758","choice-task","37","528443","0.0-5.0-1.1-0.1","114","xxm0fvy8","high"
"3","fixed","13","33","1","purple-192","purple","5566","choice-task","44","594842","0.0-5.0-1.2-0.2","114","xxm0fvy8","high"
"4","free","94","114","1","blue-63","blue","8230","choice-task","61","674907","0.0-5.0-1.3-0.3","114","xxm0fvy8","high"
"5","fixed","117","117","1","orange-140","orange","7630","choice-task","73","742851","0.0-5.0-1.4-0.4","114","xxm0fvy8","high"
"6","free","34","34","2","yellow-51","yellow","7301","choice-task","86","788499","0.0-5.0-1.5-0.5","114","xxm0fvy8","high"
