"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","117","137","2","red-63","red","4158","choice-task","11","1063759","0.0-5.0-1.0-0.0","67","7cbx93al","low"
"2","free","11","31","1","orange-40","orange","3406","choice-task","29","1126868","0.0-5.0-1.1-0.1","67","7cbx93al","low"
"3","fixed","90","70","2","green-10","green","1350","choice-task","41","1174804","0.0-5.0-1.2-0.2","67","7cbx93al","low"
"4","free","77","77","2","purple-96","purple","902","choice-task","61","1214204","0.0-5.0-1.3-0.3","67","7cbx93al","low"
"5","fixed","59","59","1","yellow-124","yellow","4774","choice-task","83","1258322","0.0-5.0-1.4-0.4","67","7cbx93al","low"
"6","free","39","19","2","blue-87","blue","1030","choice-task","122","1316553","0.0-5.0-1.5-0.5","67","7cbx93al","low"
