"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","72","72","2","purple-195","purple","4214","choice-task","14","455542","0.0-5.0-1.0-0.0","17","5759ujgm","low"
"2","free","35","15","2","red-150","red","1726","choice-task","27","519853","0.0-5.0-1.1-0.1","17","5759ujgm","low"
"3","fixed","17","37","1","yellow-88","yellow","1726","choice-task","39","561003","0.0-5.0-1.2-0.2","17","5759ujgm","low"
"4","free","114","114","2","orange-203","orange","4572","choice-task","55","598249","0.0-5.0-1.3-0.3","17","5759ujgm","low"
"5","fixed","90","70","2","blue-40","blue","998","choice-task","77","644361","0.0-5.0-1.4-0.4","17","5759ujgm","low"
"6","free","57","77","1","green-48","green","1054","choice-task","95","681257","0.0-5.0-1.5-0.5","17","5759ujgm","low"
