"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","78","78","1","green-87","green","10902","choice-task","16","246611","0.0-5.0-1.0-0.0","46","9uaz6xuw","high"
"2","free","53","33","2","purple-178","purple","2590","choice-task","29","312514","0.0-5.0-1.1-0.1","46","9uaz6xuw","high"
"3","fixed","37","57","1","red-118","red","18397","choice-task","36","382171","0.0-5.0-1.2-0.2","46","9uaz6xuw","high"
"4","free","115","135","1","orange-46","orange","3670","choice-task","39","406843","0.0-5.0-1.3-0.3","46","9uaz6xuw","high"
"5","fixed","14","-6","2","blue-155","blue","2741","choice-task","61","487907","0.0-5.0-1.4-0.4","46","9uaz6xuw","high"
"6","free","98","98","1","yellow-122","yellow","2525","choice-task","70","539915","0.0-5.0-1.5-0.5","46","9uaz6xuw","high"
