"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","97","97","2","purple-209","purple","8502","choice-task","26","352245","0.0-5.0-1.0-0.0","21","n59lglkl","high"
"2","free","38","18","2","blue-143","blue","1670","choice-task","51","431149","0.0-5.0-1.1-0.1","21","n59lglkl","high"
"3","fixed","71","91","1","red-195","red","2310","choice-task","58","564436","0.0-5.0-1.2-0.2","21","n59lglkl","high"
"4","free","116","136","1","green-8","green","2342","choice-task","65","590524","0.0-5.0-1.3-0.3","21","n59lglkl","high"
"5","fixed","59","39","2","yellow-200","yellow","2070","choice-task","77","628307","0.0-5.0-1.4-0.4","21","n59lglkl","high"
"6","free","16","16","1","orange-68","orange","4854","choice-task","88","663202","0.0-5.0-1.5-0.5","21","n59lglkl","high"
