"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","11","-9","2","orange-19","orange","6670","choice-task","11","379761","0.0-5.0-1.0-0.0","34","pxa9htlw","low"
"2","free","110","110","2","blue-96","blue","6790","choice-task","27","476959","0.0-5.0-1.1-0.1","34","pxa9htlw","low"
"3","fixed","30","30","1","yellow-143","yellow","2654","choice-task","39","523814","0.0-5.0-1.2-0.2","34","pxa9htlw","low"
"4","free","70","90","1","red-190","red","1550","choice-task","65","603253","0.0-5.0-1.3-0.3","34","pxa9htlw","low"
"5","fixed","93","113","1","purple-53","purple","2685","choice-task","87","668076","0.0-5.0-1.4-0.4","34","pxa9htlw","low"
"6","free","57","37","2","green-187","green","3117","choice-task","120","759105","0.0-5.0-1.5-0.5","34","pxa9htlw","low"
