"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","72","92","1","yellow-96","yellow","2918","choice-task","16","245437","0.0-5.0-1.0-0.0","47","9no2eba7","low"
"2","free","14","-6","2","blue-12","blue","1781","choice-task","32","303251","0.0-5.0-1.1-0.1","47","9no2eba7","low"
"3","fixed","32","32","2","green-161","green","1046","choice-task","39","326428","0.0-5.0-1.2-0.2","47","9no2eba7","low"
"4","free","55","75","1","orange-212","orange","2542","choice-task","57","362564","0.0-5.0-1.3-0.3","47","9no2eba7","low"
"5","fixed","91","71","2","purple-105","purple","1053","choice-task","79","407068","0.0-5.0-1.4-0.4","47","9no2eba7","low"
"6","free","117","117","1","red-10","red","7518","choice-task","99","456171","0.0-5.0-1.5-0.5","47","9no2eba7","low"
