"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","116","136","2","orange-145","orange","13556","choice-task","16","511237","0.0-5.0-1.0-0.0","64","q6e66w08","low"
"2","free","51","31","2","yellow-155","yellow","5919","choice-task","50","681154","0.0-5.0-1.1-0.1","64","q6e66w08","low"
"3","fixed","12","12","2","purple-201","purple","2278","choice-task","57","721130","0.0-5.0-1.2-0.2","64","q6e66w08","low"
"4","free","78","98","2","green-8","green","5735","choice-task","79","786361","0.0-5.0-1.3-0.3","64","q6e66w08","low"
"5","fixed","37","17","2","red-197","red","1356","choice-task","101","843688","0.0-5.0-1.4-0.4","64","q6e66w08","low"
"6","free","95","95","1","blue-11","blue","1046","choice-task","113","887288","0.0-5.0-1.5-0.5","64","q6e66w08","low"
