"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","119","99","2","red-43","red","8302","choice-task","16","386685","0.0-5.0-1.0-0.0","89","fj1e8o6k","low"
"2","free","30","30","1","orange-76","orange","1790","choice-task","33","509432","0.0-5.0-1.1-0.1","89","fj1e8o6k","low"
"3","fixed","15","35","1","purple-138","purple","1222","choice-task","55","574909","0.0-5.0-1.2-0.2","89","fj1e8o6k","low"
"4","free","74","54","2","green-177","green","2606","choice-task","74","637946","0.0-5.0-1.3-0.3","89","fj1e8o6k","low"
"5","fixed","98","98","2","blue-4","blue","2686","choice-task","81","670451","0.0-5.0-1.4-0.4","89","fj1e8o6k","low"
"6","free","54","74","1","yellow-150","yellow","2373","choice-task","107","733227","0.0-5.0-1.5-0.5","89","fj1e8o6k","low"
