"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","90","110","1","blue-166","blue","5500","choice-task","26","418173","0.0-5.0-1.0-0.0","69","u1mefgok","low"
"2","free","10","-10","2","orange-212","orange","3118","choice-task","66","526043","0.0-5.0-1.1-0.1","69","u1mefgok","low"
"3","fixed","52","52","2","red-201","red","3476","choice-task","78","582506","0.0-5.0-1.2-0.2","69","u1mefgok","low"
"4","free","119","139","1","yellow-187","yellow","4982","choice-task","102","649522","0.0-5.0-1.3-0.3","69","u1mefgok","low"
"5","fixed","33","13","2","green-57","green","3430","choice-task","109","692618","0.0-5.0-1.4-0.4","69","u1mefgok","low"
"6","free","75","75","2","purple-37","purple","8847","choice-task","145","772448","0.0-5.0-1.5-0.5","69","u1mefgok","low"
