"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","113","93","2","red-48","red","4214","choice-task","31","656700","0.0-5.0-1.0-0.0","55","e1sbfx2j","low"
"2","free","90","90","1","green-134","green","1022","choice-task","38","691172","0.0-5.0-1.1-0.1","55","e1sbfx2j","low"
"3","fixed","36","56","1","orange-129","orange","2541","choice-task","60","737843","0.0-5.0-1.2-0.2","55","e1sbfx2j","low"
"4","free","10","30","1","blue-159","blue","1174","choice-task","67","761467","0.0-5.0-1.3-0.3","55","e1sbfx2j","low"
"5","fixed","50","50","1","yellow-133","yellow","2485","choice-task","74","781779","0.0-5.0-1.4-0.4","55","e1sbfx2j","low"
"6","free","79","59","2","purple-40","purple","918","choice-task","81","803867","0.0-5.0-1.5-0.5","55","e1sbfx2j","low"
