"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","10","30","2","yellow-125","yellow","11974","choice-task","16","742342","0.0-5.0-1.0-0.0","97","dt3pcbn8","low"
"2","free","73","93","2","blue-74","blue","1694","choice-task","19","786989","0.0-5.0-1.1-0.1","97","dt3pcbn8","low"
"3","fixed","119","119","2","orange-163","orange","2838","choice-task","26","826788","0.0-5.0-1.2-0.2","97","dt3pcbn8","low"
"4","free","58","58","1","red-80","red","2742","choice-task","34","871828","0.0-5.0-1.3-0.3","97","dt3pcbn8","low"
"5","fixed","93","73","1","green-22","green","2118","choice-task","56","930059","0.0-5.0-1.4-0.4","97","dt3pcbn8","low"
"6","free","34","14","2","purple-136","purple","6518","choice-task","67","967571","0.0-5.0-1.5-0.5","97","dt3pcbn8","low"
