"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","51","31","2","yellow-6","yellow","5406","choice-task","11","570708","0.0-5.0-1.0-0.0","9","r4ptxw2x","high"
"2","free","19","39","2","blue-54","blue","3638","choice-task","47","679769","0.0-5.0-1.1-0.1","9","r4ptxw2x","high"
"3","fixed","111","131","1","purple-83","purple","3462","choice-task","69","749510","0.0-5.0-1.2-0.2","9","r4ptxw2x","high"
"4","free","73","73","1","red-26","red","5493","choice-task","90","815668","0.0-5.0-1.3-0.3","9","r4ptxw2x","high"
"5","fixed","37","37","2","orange-213","orange","3437","choice-task","102","858890","0.0-5.0-1.4-0.4","9","r4ptxw2x","high"
"6","free","90","70","2","green-10","green","2717","choice-task","117","899994","0.0-5.0-1.5-0.5","9","r4ptxw2x","high"
