"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","71","91","1","green-142","green","2150","choice-task","16","271787","0.0-5.0-1.0-0.0","23","4abaxj6c","low"
"2","free","94","74","2","purple-182","purple","1317","choice-task","34","331651","0.0-5.0-1.1-0.1","23","4abaxj6c","low"
"3","fixed","35","15","2","orange-62","orange","4126","choice-task","56","387922","0.0-5.0-1.2-0.2","23","4abaxj6c","low"
"4","free","114","134","1","red-24","red","2158","choice-task","97","461754","0.0-5.0-1.3-0.3","23","4abaxj6c","low"
"5","fixed","18","18","2","blue-1","blue","25646","choice-task","104","513370","0.0-5.0-1.4-0.4","23","4abaxj6c","low"
"6","free","57","57","1","yellow-58","yellow","942","choice-task","127","839887","0.0-5.0-1.5-0.5","23","4abaxj6c","low"
