"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","111","131","1","purple-33","purple","9116","choice-task","16","371509","0.0-5.0-1.0-0.0","44","5jrh8k6p","low"
"2","free","34","34","1","orange-55","orange","9998","choice-task","39","507028","0.0-5.0-1.1-0.1","44","5jrh8k6p","low"
"3","fixed","91","91","2","green-43","green","9278","choice-task","46","572077","0.0-5.0-1.2-0.2","44","5jrh8k6p","low"
"4","free","55","75","1","red-201","red","5070","choice-task","69","643748","0.0-5.0-1.3-0.3","44","5jrh8k6p","low"
"5","fixed","75","55","2","yellow-82","yellow","1484","choice-task","91","807195","0.0-5.0-1.4-0.4","44","5jrh8k6p","low"
"6","free","14","-6","2","blue-125","blue","2686","choice-task","107","859171","0.0-5.0-1.5-0.5","44","5jrh8k6p","low"
