"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","110","90","2","green-81","green","6238","choice-task","11","376384","0.0-5.0-1.0-0.0","14","5qg8t4z2","low"
"2","free","35","55","1","blue-128","blue","1990","choice-task","44","483071","0.0-5.0-1.1-0.1","14","5qg8t4z2","low"
"3","fixed","59","79","1","purple-94","purple","2214","choice-task","66","546975","0.0-5.0-1.2-0.2","14","5qg8t4z2","low"
"4","free","91","71","2","orange-48","orange","1021","choice-task","98","633229","0.0-5.0-1.3-0.3","14","5qg8t4z2","low"
"5","fixed","15","15","1","red-170","red","990","choice-task","110","673410","0.0-5.0-1.4-0.4","14","5qg8t4z2","low"
"6","free","73","73","1","yellow-53","yellow","3750","choice-task","167","800484","0.0-5.0-1.5-0.5","14","5qg8t4z2","low"
