"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","92","92","2","red-81","red","3551","choice-task","14","542353","0.0-5.0-1.0-0.0","92","e50p126r","low"
"2","free","35","15","2","blue-41","blue","3574","choice-task","23","617833","0.0-5.0-1.1-0.1","92","e50p126r","low"
"3","fixed","14","-6","2","green-61","green","5774","choice-task","45","675066","0.0-5.0-1.2-0.2","92","e50p126r","low"
"4","free","113","133","1","yellow-187","yellow","5037","choice-task","62","726657","0.0-5.0-1.3-0.3","92","e50p126r","low"
"5","fixed","52","72","1","purple-216","purple","1262","choice-task","74","769001","0.0-5.0-1.4-0.4","92","e50p126r","low"
"6","free","76","76","1","orange-123","orange","894","choice-task","83","795984","0.0-5.0-1.5-0.5","92","e50p126r","low"
