"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","17","-3","2","purple-61","purple","5710","choice-task","16","333242","0.0-5.0-1.0-0.0","19","6tbzvzg5","low"
"2","free","35","55","1","green-184","green","2238","choice-task","40","405738","0.0-5.0-1.1-0.1","19","6tbzvzg5","low"
"3","fixed","99","99","1","red-135","red","3446","choice-task","47","440970","0.0-5.0-1.2-0.2","19","6tbzvzg5","low"
"4","free","51","51","1","blue-160","blue","2710","choice-task","66","492641","0.0-5.0-1.3-0.3","19","6tbzvzg5","low"
"5","fixed","73","93","1","orange-185","orange","2054","choice-task","88","544017","0.0-5.0-1.4-0.4","19","6tbzvzg5","low"
"6","free","112","92","2","yellow-126","yellow","2654","choice-task","122","609384","0.0-5.0-1.5-0.5","19","6tbzvzg5","low"
