"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","15","-5","2","green-155","green","5446","choice-task","16","407310","0.0-5.0-1.0-0.0","7","86he32pd","high"
"2","free","118","98","2","blue-29","blue","1942","choice-task","72","556755","0.0-5.0-1.1-0.1","7","86he32pd","high"
"3","fixed","76","76","1","red-109","red","5014","choice-task","94","628177","0.0-5.0-1.2-0.2","7","86he32pd","high"
"4","free","30","30","2","yellow-26","yellow","782","choice-task","109","668377","0.0-5.0-1.3-0.3","7","86he32pd","high"
"5","fixed","98","118","1","orange-18","orange","1190","choice-task","116","698576","0.0-5.0-1.4-0.4","7","86he32pd","high"
"6","free","55","75","2","purple-196","purple","1038","choice-task","139","757104","0.0-5.0-1.5-0.5","7","86he32pd","high"
